homeliness	unpalatability	neutral
lampridae	oligosaccharide	neutral
usance	tragedienne	neutral
angiopathy	angiitis	parent
incitation	arousal	child
dysplasia	anaplasia	parent
perseverance	continuance	child
sarcosome	mitochondrion	child
blood-oxygenation level dependent functional magnetic resonance imaging	functional magnetic resonance imaging	child
solution	gargle	parent
burdensomeness	fissiparity	neutral
fieriness	hoydenism	neutral
religious movement	taliban	parent
trogoniformes	animal order	child
eremitism	hairiness	neutral
tumbrel	ziphiidae	neutral
phthirius	tarsal	neutral
urnula craterium	pasqueflower	neutral
ridge	process	child
contractility	ability	child
assimilation	anglicization	parent
uke	callirhoe	neutral
savage	cannibal	parent
feeling	complex	parent
wind	katabatic wind	parent
englishman	oklahoman	neutral
cunnilingus	lardizabalaceae	neutral
coral tree	kaffir boom	parent
anger	dander	parent
inflammatory disease	acne	parent
patient	outpatient	parent
cottonwood	swamp cottonwood	parent
satinwood	paphiopedilum	neutral
asphodelus	oleandraceae	neutral
class	caryophyllidae	parent
temporary state	emergency	parent
polysemy	ambiguity	child
perilla	wassail	neutral
bokmal	norwegian	child
friend	companion	parent
spikemoss	meadow spikemoss	parent
caber	pole	child
brazilian monetary unit	real	parent
duplication	copying	child
bell	knell	parent
aeschynanthus	pertainym	neutral
mihrab	rudd	neutral
ethchlorvynol	sedative-hypnotic	child
edible nut	grugru nut	parent
closed-heart surgery	heart surgery	child
diapheromera	victrola	neutral
cleanup	position	child
recirculation	circulation	child
gomphothere	ketorolac	neutral
chickenshit	uranyl	neutral
seanad eireann	magdalen	neutral
meeting	forum	parent
pogonion	maypole	neutral
sparganium	fistulariidae	neutral
heaviness	weight	child
golf ball	ball	child
chin rest	rest	child
magnus hitch	rolling hitch	child
cynicism	demonization	neutral
ocimum	poterium	neutral
spanish grunt	grunt	child
fracture	displaced fracture	parent
wave	surf	parent
rolling hitch	hitch	child
escalator	stairway	child
decigram	dogtooth	neutral
pearl	seed pearl	parent
birr	carduus	neutral
agaric	cortinarius gentilis	parent
report	news	child
agreement	number agreement	parent
gaseousness	affability	neutral
protoctist genus	genus	child
infestation	coccidiosis	parent
forest	greenwood	parent
conversationalist	interlocutor	parent
cylinder head	plate	child
tenor drum	drum	child
stream	rivulet	parent
oldness	choppiness	neutral
herschelian telescope	reflecting telescope	child
whole rest	rest	child
group	methylene group	parent
liqueur	kummel	parent
orycteropodidae	mammal family	child
shrub	box	parent
fen orchid	tremella foliacea	neutral
flame cell	excretory organ	child
commitment	promise	parent
uncleanliness	bewilderment	neutral
maniraptor	theropod	child
attraction	chemical bond	parent
incompetence	mendacity	neutral
corixa	holly fern	neutral
dacrymycetaceae	auricle	neutral
cabbage butterfly	horseradish	neutral
landscape	genre	child
ricer	kitchen utensil	child
herb	nasturtium	parent
sweet roll	cinnamon roll	parent
overhead projector	projector	child
window blind	blind	child
bottle	split	parent
denomination	communion	parent
bombyx	insecta	neutral
kaffir cat	wildcat	child
species	kind	child
endlessness	duration	child
flame flower	narrow-leaved flame flower	parent
viburnum	cryptobranchidae	neutral
bottom	underbelly	parent
marriageability	agedness	neutral
pain	colic	parent
chrysothamnus	abudefduf	neutral
draftsman	thessalian	neutral
official	licenser	parent
drupe	elderberry	parent
coward	poltroon	parent
charger	warhorse	child
lepismatidae	colubridae	neutral
leader	instigator	parent
season	sheepshearing	parent
pelargonium	tineoid	neutral
braid	trimming	child
orchid	rattlesnake orchid	parent
cheerfulness	carefreeness	parent
volvocaceae	operculum	neutral
cake	wedding cake	parent
setter	sporting dog	child
strongylodon	lye hominy	neutral
paternalism	attitude	child
genus ceratozamia	genus vibrio	neutral
flavorer	celery seed	parent
myrtaceae	pongidae	neutral
genus phalanger	mammal genus	child
goffer	frill	child
talc	rensselaerite	parent
sealing wax	fastener	child
carya	hermissenda	neutral
cosmography	natural science	child
macrocephalon	capsaicin	neutral
decompression	easing	child
bufflehead	thornbill	neutral
benign tumor	myxoma	parent
crucible	vessel	child
process	defense mechanism	parent
prayer	sacred text	child
natural fiber	bowstring hemp	parent
baryta	barium dioxide	parent
logania	thiocyanate	neutral
benzodiazepine	aminopyrine	neutral
border	edge	child
great skua	skua	child
bradley's spleenwort	splenius	neutral
saphenous nerve	nerve	child
authenticity	ruggedness	neutral
wood aster	white wood aster	parent
lycoperdales	heterozygosity	neutral
dideoxyinosine	antiviral	child
sand stargazer	percoid fish	child
ti	solfa syllable	child
piciform bird	bird feeder	neutral
rhizobiaceae	phytolaccaceae	neutral
leotard	cape primrose	neutral
argy-bargy	vituperation	neutral
malfeasance	wrongdoing	child
gymnospermae	schefflera	neutral
sulphur-crested cockatoo	cockatoo	child
class	coniferopsida	parent
magic bullet	remedy	child
person	bodybuilder	parent
ablaut	grade	parent
wicket	croquet equipment	child
mound	structure	child
extravaganza	entertainment	child
slender-tailed meerkat	meerkat	child
codification	systematization	child
catha edulis	pulicidae	neutral
gregorian calendar month	september	parent
rosid dicot genus	glycyrrhiza	parent
rhizomatous begonia	callionymidae	neutral
brachiopoda	limosa	neutral
rubber	silicone rubber	parent
zoonosis	anthrax	parent
fusil	musket	child
acaridae	arthropod family	child
organic compound	furan	parent
monetary unit	nigerian monetary unit	parent
monoculture	culture	child
larvacea	class	child
pike-perch	perch	child
dysdercus	gehenna	neutral
garage	repair shop	child
pathologic process	neoplasia	parent
planet	terrestrial planet	parent
plant fiber	red silk cotton	parent
state	obligation	parent
synchronic linguistics	linguistics	child
brogan	pipilo	neutral
cestidae	kinosternon	neutral
iron ore	limonite	parent
glutethimide	tridacna	neutral
adaptation	versification	parent
comma bacillus	vibrio	child
ischemic hypoxia	hepatic coma	neutral
nimbus	cacodyl	neutral
wildflower	false alumroot	parent
pleasingness	beauty	child
roadrunner	cuckoo	child
chignon	hairdo	child
brace	punctuation	child
phascogale	mammal genus	child
topgallant	topmast	child
alpine woodsia	japanese barberry	neutral
barium enema	graphite	neutral
white wine	chenin blanc	parent
mayetiola	capsaicin	neutral
psychic phenomena	table rapping	parent
indian beech	soapwort gentian	neutral
magnetic field	magnetosphere	parent
fern genus	goniopteris	parent
band	strip	child
filial duty	duty	child
bergenia	andrenidae	neutral
salvager	stooper	parent
fluorapatite	redberry	neutral
offensiveness	relentlessness	neutral
experimental psychology	psychology	child
testacea	cephalochordate	neutral
furtiveness	dishonorableness	neutral
pleomorphic rhabdomyosarcoma	vitiligo	neutral
testudinidae	reptile family	child
nightingale	caveman	neutral
serotine	piptadenia	neutral
bengali	magadhan	child
trunk hose	breeches	child
geastrum	ptarmigan	neutral
long underwear	undergarment	child
gerenuk	antelope	child
phase of cell division	metaphase	parent
writer	essayist	parent
floating	swimming	child
animal disease	canine chorea	parent
tocsin	roach	neutral
evisceration	devaluation	child
unfortunate	poor person	parent
acquittal	final judgment	child
ecclesiastical attire	attire	child
ratibida	hypobetalipoproteinemia	neutral
bluejacket	striker	parent
phoeniculidae	talipes calcaneus	neutral
fugacity	jealousy	neutral
eclat	equidae	neutral
inborn error of metabolism	galactosemia	parent
carditis	pancarditis	parent
bendability	illiberality	neutral
asian	oriental	parent
amaranth	prince's-feather	parent
physical pendulum	pendulum	child
letter	character	child
phoenicophorium	paraldehyde	neutral
dicot genus	orites	parent
agreement	planning	child
aleuria aurantia	allice shad	neutral
geomancy	divination	child
filoviridae	globigerinidae	neutral
growth	angiogenesis	parent
artificial kidney	dialyzer	child
thiothixene	telpher	neutral
asterid dicot genus	crepis	parent
broom	white broom	parent
areflexia	volvocaceae	neutral
jejunum	small intestine	child
objectification	representation	child
indonesian monetary unit	rupiah	parent
rock	limestone	parent
asterid dicot genus	atropa	parent
icetray	tray	child
herb	new zealand spinach	parent
physostegia	talaria	neutral
doronicum	pyx	neutral
gregarinida	ancylidae	neutral
stonewort	polack	neutral
particle	beta particle	parent
mineralogy	geology	child
chronoperates	reptile genus	child
hydrangeaceae	rambouillet	neutral
chip	float	child
ash	european ash	parent
edible fruit	custard apple	parent
contest	field trial	parent
bluster	malapropism	neutral
knowingness	shrewdness	child
buoyancy	aggressiveness	neutral
injury	bleeding	parent
moneymaker	moneygrubber	parent
glyceryl ester	aroeira blanca	neutral
grape fern	swamp birch	neutral
porkchop	rosita	neutral
mayor	ex-mayor	parent
screw key	wrench	child
gun trigger	lever	child
christian holy day	septuagesima	parent
marcionism	splenitis	neutral
spermatophyta	lactuca	neutral
grosz	erwinia	neutral
payer	tenant	parent
hepatic coma	coma	child
following	fandom	parent
denisonia	demiglace	neutral
jigsaw puzzle	puzzle	child
wilding	rampage	child
air mail	mail	child
bonyness	baseness	neutral
wash	watercolor	child
bloodleaf	beefsteak plant	parent
spore	oospore	parent
chrysobalanus	tripleurospermum	neutral
goose step	march	child
chinese parasol tree	pea tree	neutral
liking	fondness	parent
palometa	amati	neutral
acer	gimel	neutral
chalcididae	procyonid	neutral
restrainer	suppressor	parent
genipap	americium	neutral
saltwater fish	porgy	parent
cliff brake	bird's-foot fern	parent
casuarina	ziti	neutral
salesperson	salesclerk	parent
group	hydroxyl	parent
blue pea	yellow globe lily	neutral
fish loaf	turpentine camphor weed	neutral
delicacy	smallness	child
mercilessness	gracefulness	neutral
intake	opening	child
woodcut	engraving	child
aspidistra	ilex	neutral
furnariidae	epicycloid	neutral
therapist	speech therapist	parent
ridge rope	lifeline	child
dandelion	swamp cottonwood	neutral
agreeableness	pleasantness	child
bulgarian monetary unit	lev	parent
fell	killing	child
lecherousness	irresoluteness	neutral
paper	writing paper	parent
nocturia	dyschezia	neutral
flip-flop	circuit	child
shot	projectile	child
gymnosporangium	cyclohexanol	neutral
charolais	helotium	neutral
noodle	egg noodle	parent
pleurobrachia	irredentism	neutral
metritis	overpopulation	neutral
convolution	change of shape	child
dainty	gelatin	parent
chlamyphorus	mammal genus	child
extension	stretching	child
predecessor	forefather	parent
payer	taxpayer	parent
holster	belt	child
amebiasis	amebic dysentery	parent
pillar of islam	pillar	child
masculine	gender	child
water moccasin	pit viper	child
shrub	needlewood	parent
auscultation	diagnostic procedure	child
antifeminist	male chauvinist	parent
candy	easter egg	parent
cork	plug	child
stabile	sidesaddle	neutral
fern genus	cyclophorus	parent
fungus genus	albugo	parent
binary compound	ammonia	parent
havoc	disturbance	child
dolichotis	calque	neutral
hornbeam	european hornbeam	parent
evaluator	critic	parent
toxin	cytotoxin	parent
demand	call	parent
icteria	tribonema	neutral
protura	cordia	neutral
downcast	shaft	child
interrogation	debriefing	parent
replaceability	inflexibility	neutral
brush	electrical device	child
remote terminal	terminal	child
linkage	link	parent
physical phenomenon	electrical phenomenon	parent
slop basin	bowl	child
trade book	book	child
surprise	coup de theatre	parent
emydidae	reptile family	child
protestant	jehovah's witness	parent
planetary gear	gear	child
batter	whiffer	parent
parent	adoptive parent	parent
coral snake	elapid	child
conspiracy of silence	conspiracy	child
cassiri	ketorolac	neutral
long fly	gymnastic exercise	child
seashore	seaside	parent
optical phenomenon	fringe	parent
muskmelon	winter melon	parent
payment	payoff	parent
endogeny	alkapton	neutral
lobelia	great lobelia	parent
asterid dicot genus	hulsea	parent
oligodontia	leptosporangium	neutral
colorlessness	visual property	child
jerboa kangaroo	jungle cock	neutral
subtraction	decrease	child
cheat	deception	child
pyxie	muscivora	neutral
buttercup	western buttercup	parent
pucciniaceae	boletus subvelutipes	neutral
bramble bush	raspberry	parent
lyonia	bombax	neutral
sounding	depth	child
ratibida	ectopia	neutral
plant	endemic	parent
sensualism	conceptualism	neutral
man	middle-aged man	parent
torus	molding	child
businessman	industrialist	parent
antacid	mylanta	parent
damson plum	upland white aster	neutral
mineral water	lithia water	parent
shyness	femaleness	neutral
white noise	black pepper	neutral
leptopteris	capparidaceae	neutral
xiphias	eubryales	neutral
foul ball	foul	child
rockweed	smiledon californicus	neutral
dream	imagination	child
choriotis	bird genus	child
dendrocolaptidae	bird family	child
splenius	succinylcholine	neutral
sagittaria	feterita	neutral
euonymus	triakidae	neutral
taxopsida	nelumbonaceae	neutral
baleen whale	whale	child
color vision	sight	child
genus pecten	genus rhizoctinia	neutral
noise	chatter	parent
health spa	place of business	child
lingua franca	language	child
gaiter	shoe	child
crinoline	fabric	child
vitreous humor	liquid body substance	child
xylene	epicranium	neutral
myoglobinuria	fricandeau	neutral
blood disease	histiocytosis	parent
fruitfulness	quality	child
kyrgyzstani monetary unit	tyiyn	parent
sculling	rowing	child
seismograph	measuring instrument	child
chloramphenicol	dentifrice	neutral
writer	drafter	parent
frequency response	sensitivity	child
communicator	quoter	parent
bioclimatology	zoonosis	neutral
basilisk	urochord	neutral
bartlett	pachysandra	neutral
sea ladder	ladder	child
sound	drum	parent
spread	onion butter	parent
circuit breaker	fuse	child
winter squash	turban squash	parent
glaze	polish	child
gopherus	phillipsite	neutral
fat-soluble vitamin	vitamin a	parent
altocumulus	cryptophyta	neutral
diverticulum	hemiramphidae	neutral
second wind	breathing	child
hairy golden aster	purple apricot	neutral
milkcap	bran	neutral
vandyke brown	brown	child
bearberry willow	margaric acid	neutral
vanilla ice cream	cottonseed cake	neutral
purple gallinule	gallinule	child
tallyman	sherbert	neutral
candy	brandyball	parent
white oak	arizona white oak	parent
